ID,REGFALLE,OCUPACION,EDAD,EDADIGNORA,GRUPOSEDAD,SEXO,DEPTOLEV,MPIOLEV,LUGARLEVAN,PROCEMURIO,DIAMES,HORALEVAN,DEPTOOCUHE,MPIOOCUHE,PROCEOCUHE,LUGARAGRES,FECHAAGRE,TIPOVIOCOM,TIPOARMA,TIPOVIOINT,PRACAUT
2986,22100,MARA SALVATRUCHA,30,,30-34,M,SAN SALVADOR,SAN SALVADOR,VIA PUBLICA,U,24/11/2021,245,SAN SALVADOR,SAN SALVADOR,U,VIA PUBLICA,24/11/2018,DELINCUENCIA COMUN,ARMA DE FUEGO,,SI
2987,22236,MARA SALVATRUCHA,30,,30-34,M,SAN SALVADOR,CUSCATANCINGO,PREDIO BALDIO,U,30/11/2021,2320,SAN SALVADOR,CUSCATANCINGO,U,PREDIO BALDIO,30/11/2018,ENFRENT C\AUTORIDAD,ARMA DE FUEGO,,SI
2988,24682,JORNALERO,90,,65 A +,M,SAN SALVADOR,SAN SALVADOR,HOSP.NAC.ROSALES,U,29/11/2021,900,SAN SALVADOR,SAN MARCOS,U,CASA PROPIA,24/11/2018,VIOLENCIA INTRAFAMI,OBJETO CONTUNDENTE,NIETO,SI
2989,23995,MARA 18,39,,35-39,M,CUSCATLAN,S BARTOLOME PE,CALLE,U,11/03/2021,330,CUSCATLAN,S BARTOLOME PERULAPI,U,CALLE,11/02/2018,MARAS,ARMA DE FUEGO,,SI
2990,23997,AGRICULTOR,22,,20-24,M,CUSCATLAN,SAN PEDRO PERU,CARRETERA,R,11/08/2021,2100,CUSCATLAN,SAN PEDRO PERULAPAN,R,CARRETERA,11/08/2018,MARAS,ARMA DE FUEGO,,SI
2991,23998,MARA 18,60,,60-64,M,CUSCATLAN,SAN PEDRO PERU,CALLE,R,11/09/2021,845,CUSCATLAN,SAN PEDRO PERULAPAN,R,CALLE,11/09/2018,MARAS,ARMA DE FUEGO,,SI
2992,23460,MARA SALVATRUCHA,19,,15-19,M,SAN VICENTE,SAN ILDEFONSO,TERRENO,R,13/11/2021,1320,SAN VICENTE,SAN ILDEFONSO,R,TERRENO,13/11/2018,ENFRENT C\AUTORIDAD,ARMA DE FUEGO,,SI
2993,24494,COMERCIANTE,58,,55-59,M,LA PAZ,SAN LUIS TALPA,CASA PROPIA,U,11/07/2021,2240,LA PAZ,SAN LUIS TALPA,U,CASA PROPIA,11/07/2018,NO SE SABE,ARMA DE FUEGO,,SI
2994,24498,MECANICO,20,,20-24,M,LA PAZ,ZACATECOLUCA,CALLE,U,18/11/2021,2315,LA PAZ,ZACATECOLUCA,R,CALLE,18/11/2018,DELINCUENCIA COMUN,ARMA DE FUEGO,,SI
2995,23461,MARA SALVATRUCHA,25,,25-29,M,SAN VICENTE,TEPETITAN,QUEBRADA,R,18/11/2021,1145,SAN VICENTE,TEPETITAN,R,QUEBRADA,17/11/2018,MARAS,ARMA DE FUEGO,,SI
2996,24526,DESCONOCIDO,54,,50-54,M,CUSCATLAN,S BARTOLOME PE,OTRO VEHICULO,U,23/11/2021,600,CUSCATLAN,S BARTOLOME PERULAPI,U,OTRO VEHICULO,23/11/2018,MARAS,ARMA DE FUEGO,,SI
2997,24500,DESCONOCIDO,28,,25-29,M,LA PAZ,ZACATECOLUCA,CALLE,R,22/11/2021,1240,LA PAZ,ZACATECOLUCA,R,CALLE,22/11/2018,NO SE SABE,ARMA DE FUEGO,,SI
2998,24499,MARA 18,41,,40-44,M,LA PAZ,ZACATECOLUCA,OTRO HOSP NACIONAL,U,19/11/2021,1455,SAN VICENTE,TECOLUCA,R,PREDIO BALDIO,19/11/2018,ENFRENT C\AUTORIDAD,ARMA DE FUEGO,,SI
2999,24496,EMPLEADO,35,,35-39,M,LA PAZ,SAN RAFAEL OBR,TERRENO,R,16/11/2021,110,LA PAZ,SAN RAFAEL OBRAJUELO,R,TERRENO,15/11/2018,NO SE SABE,ARMA DE FUEGO,,SI
3000,24000,DESCONOCIDO,25,,25-29,F,CUSCATLAN,SAN JOSE GUAYA,TERRENO,R,22/11/2021,1235,CUSCATLAN,SAN JOSE GUAYABAL,R,TERRENO,21/11/2018,NO SE SABE,CORTOPUNZANTE,,SI
3001,22176,MARA 18,25,,25-29,M,LA PAZ,S. FCO. CHINAM,CALLE,R,23/11/2021,1955,LA PAZ,S. FCO. CHINAMECA,R,CALLE,23/11/2018,MARAS,ARMA DE FUEGO,,SI
3002,23994,EMPLEADO,39,,35-39,M,CUSCATLAN,COJUTEPEQUE,CALLE,U,11/03/2021,20,CUSCATLAN,COJUTEPEQUE,U,CALLE,11/02/2018,NO SE SABE,CORTOPUNZANTE,,SI
3003,23459,MARA SALVATRUCHA,34,,30-34,M,SAN VICENTE,SAN ILDEFONSO,CALLE,R,13/11/2021,1200,SAN VICENTE,SAN ILDEFONSO,R,CALLE,13/11/2018,ENFRENT C\AUTORIDAD,ARMA DE FUEGO,,SI
3004,23999,AGENTE DEL C.A.M.,57,,55-59,M,CUSCATLAN,SAN RAFAEL CED,CALLE,U,11/11/2021,2000,CUSCATLAN,SAN RAFAEL CEDROS,U,CALLE,11/11/2018,MARAS,ARMA DE FUEGO,,SI
3005,24495,ALBA¥IL,38,,35-39,M,LA PAZ,ZACATECOLUCA,CALLE,R,11/10/2021,1408,LA PAZ,ZACATECOLUCA,R,CALLE,11/09/2018,NO SE SABE,ARMA DE FUEGO,,SI
3006,24497,MARA 18,38,,35-39,M,LA PAZ,SAN RAFAEL OBR,TIENDA,R,18/11/2021,1350,LA PAZ,SAN RAFAEL OBRAJUELO,R,TIENDA,18/11/2018,MARAS,ARMA DE FUEGO,,SI
3007,23996,DESCONOCIDO,32,,30-34,M,CUSCATLAN,SUCHITOTO,QUEBRADA,R,11/06/2021,1815,CUSCATLAN,SUCHITOTO,R,QUEBRADA,11/06/2018,MARAS,ARMA DE FUEGO,,SI
3008,24529,AGENTE DEL C.A.M.,52,,50-54,M,CUSCATLAN,SUCHITOTO,CALLE,U,24/11/2021,2331,CUSCATLAN,SUCHITOTO,U,CALLE,24/11/2018,DELINCUENCIA COMUN,ARMA DE FUEGO,,SI
3009,24576,MARA SALVATRUCHA,19,,15-19,M,CABANAS,GUACOTECTI,TERRENO,R,21/11/2021,1140,CABANAS,GUACOTECTI,R,TERRENO,20/11/2018,NO SE SABE,CORTOPUNZANTE,,SI
3010,18871,DESCONOCIDO,37,,35-39,M,CABANAS,ILOBASCO,TERRENO,R,20/11/2021,1715,CABANAS,ILOBASCO,R,TERRENO,11/10/2018,DELINCUENCIA COMUN,ARMA DE FUEGO,,SI
3011,24528,DESCONOCIDO,31,,30-34,M,CUSCATLAN,SAN PEDRO PERU,CALLE,R,24/11/2021,1530,CUSCATLAN,SAN PEDRO PERULAPAN,R,CALLE,24/11/2018,DEFENSA PROPIA,ARMA DE FUEGO,,SI
3012,24531,COBRADOR DE BUS,22,,20-24,M,CUSCATLAN,SAN RAFAEL CED,CARRETERA,U,27/11/2021,2020,CUSCATLAN,SAN RAFAEL CEDROS,U,CARRETERA,27/11/2018,MARAS,ARMA DE FUEGO,,SI
3013,18872,MARA SALVATRUCHA,23,,20-24,M,CABANAS,SENSUNTEPEQUE,CALLE,U,29/11/2021,1400,CABANAS,SENSUNTEPEQUE,U,CALLE,29/11/2018,ENFRENT C\AUTORIDAD,ARMA DE FUEGO,,SI
3014,22177,PESCADOR,52,,50-54,M,LA PAZ,S LUIS LA HERR,CALLE,R,24/11/2021,100,LA PAZ,S LUIS LA HERRADURA,R,CALLE,24/11/2018,MARAS,ARMA DE FUEGO,,SI
3015,19694,AGRICULTOR,47,,45-49,M,CABANAS,SENSUNTEPEQUE,TERRENO,R,11/08/2021,1330,CABANAS,SENSUNTEPEQUE,R,TERRENO,11/08/2018,NO SE SABE,ARMA DE FUEGO,,SI
3016,18868,JORNALERO,30,,30-34,M,CABANAS,SENSUNTEPEQUE,ESTABLO,R,11/12/2021,1450,CABANAS,SENSUNTEPEQUE,R,ESTABLO,11/12/2018,MARAS,ARMA DE FUEGO,,SI
3017,18870,JORNALERO,38,,35-39,M,CABANAS,SENSUNTEPEQUE,ESTABLO,R,11/12/2021,1425,CABANAS,SENSUNTEPEQUE,R,ESTABLO,11/12/2018,MARAS,ARMA DE FUEGO,,SI
3018,18867,AGENTE DEL C.A.M.,37,,35-39,M,CABANAS,ILOBASCO,CALLE,R,11/09/2021,1215,CABANAS,SAN ISIDRO,R,CALLE,11/09/2018,MARAS,ARMA DE FUEGO,,SI
3019,24530,ALBA¥IL,43,,40-44,M,CUSCATLAN,SANTA CRUZ MIC,CALLE,R,26/11/2021,1950,CUSCATLAN,SANTA CRUZ MICHAPA,R,CALLE,26/11/2018,MARAS,ARMA DE FUEGO,,SI
3020,23462,OFICIOS DOMESTICOS,60,,60-64,F,SAN VICENTE,APASTEPEQUE,CASA CONOCIDA,R,22/11/2021,2200,SAN VICENTE,APASTEPEQUE,R,CASA CONOCIDA,22/11/2018,VIOLENCIA INTRAFAMI,CORTOCONTUNDENTE,EX COMPA¥ERO DE VIDA,SI
3021,18869,JORNALERO,18,,15-19,M,CABANAS,SENSUNTEPEQUE,ESTABLO,R,11/12/2021,1350,CABANAS,SENSUNTEPEQUE,R,ESTABLO,11/12/2018,MARAS,ARMA DE FUEGO,,SI
3022,21358,MARA SALVATRUCHA,21,,20-24,M,SAN VICENTE,APASTEPEQUE,TERRENO,R,26/11/2021,1410,SAN VICENTE,APASTEPEQUE,R,TERRENO,,MARAS,CORTOCONTUNDENTE,,NO
3023,24527,MARA 18,26,,25-29,M,CUSCATLAN,TENANCINGO,CASA CONOCIDA,R,24/11/2021,900,CUSCATLAN,TENANCINGO,R,CASA CONOCIDA,24/11/2018,ENFRENT C\AUTORIDAD,ARMA DE FUEGO,,SI
3024,21359,DESCONOCIDO,24,,20-24,F,SAN VICENTE,APASTEPEQUE,TERRENO,R,27/11/2021,1645,SAN VICENTE,APASTEPEQUE,R,TERRENO,,MARAS,CORTOCONTUNDENTE,,SI
3025,22178,JORNALERO,39,,35-39,M,LA PAZ,S LUIS LA HERR,ESTERO,R,28/11/2021,2300,LA PAZ,S LUIS LA HERRADURA,R,ESTERO,27/11/2018,NO SE SABE,CORTOCONTUNDENTE,,NO
3026,21360,DESCONOCIDO,,SI,IGNORADO,M,SAN VICENTE,APASTEPEQUE,TERRENO,R,27/11/2021,1630,SAN VICENTE,APASTEPEQUE,R,TERRENO,,MARAS,CORTOCONTUNDENTE,,SI
3027,20049,AGRICULTOR,27,,25-29,M,MORAZAN,CHILANGA,TERRENO,R,11/01/2021,2300,MORAZAN,CHILANGA,R,TERRENO,11/01/2018,MARAS,ARMA DE FUEGO,,SI
3028,20050,AGRICULTOR,19,,15-19,M,MORAZAN,CHILANGA,TERRENO,R,11/02/2021,10,MORAZAN,CHILANGA,R,TERRENO,11/01/2018,MARAS,ARMA DE FUEGO,,SI
3029,24116,OFICIOS DOMESTICOS,34,,30-34,F,SAN MIGUEL,SAN MIGUEL,CASA CONOCIDA,R,11/06/2021,2230,SAN MIGUEL,SAN MIGUEL,R,CASA CONOCIDA,11/06/2018,MARAS,ARMA DE FUEGO,,SI
3030,20063,MARA SALVATRUCHA,37,,35-39,M,MORAZAN,GUATAJIAGUA,TERRENO,R,11/01/2021,1445,MORAZAN,GUATAJIAGUA,R,TERRENO,11/01/2018,MARAS,ARMA DE FUEGO,,SI
3031,20064,AGRICULTOR,29,,25-29,M,MORAZAN,CHILANGA,TERRENO,R,11/06/2021,1200,MORAZAN,CHILANGA,R,TERRENO,11/06/2018,MARAS,ARMA DE FUEGO,,SI
3032,20068,OFICIOS DOMESTICOS,38,,35-39,F,MORAZAN,TOROLA,CASA PROPIA,R,11/11/2021,410,MORAZAN,TOROLA,R,CASA PROPIA,11/10/2018,NO SE SABE,ARMA DE FUEGO,,SI
3033,20067,AGRICULTOR,70,,65 A +,M,MORAZAN,TOROLA,CASA CONOCIDA,R,11/11/2021,35,MORAZAN,TOROLA,R,CASA CONOCIDA,11/10/2018,VIOLENCIA INTRAFAMI,CORTOCONTUNDENTE,YERNO,SI
3034,24330,JORNALERO,34,,30-34,M,MORAZAN,TOROLA,CASA PROPIA,R,11/11/2021,430,MORAZAN,TOROLA,R,CASA PROPIA,11/10/2018,NO SE SABE,ARMA DE FUEGO,,SI
3035,19739,JORNALERO,81,,65 A +,M,LA UNION,LA UNION,TERRENO,R,15/11/2021,1120,LA UNION,LA UNION,R,TERRENO,14/11/2018,NO SE SABE,OBJETO CONTUNDENTE,,SI
3036,23306,COMERCIANTE,39,,35-39,M,LA UNION,SANTA ROSA DE,CALLE,U,15/11/2021,2250,LA UNION,SANTA ROSA DE LIMA,U,CALLE,15/11/2018,NO SE SABE,ARMA DE FUEGO,,SI
3037,24024,MARA SALVATRUCHA,25,,25-29,M,SAN MIGUEL,SAN JORGE,CASA PROPIA,U,20/11/2021,2322,SAN MIGUEL,SAN JORGE,U,CASA PROPIA,20/11/2018,NO SE SABE,ARMA DE FUEGO,,SI
3038,23319,DESCONOCIDO,34,,30-34,M,LA UNION,LA UNION,OTRO HOSP NACIONAL,U,18/11/2021,325,LA UNION,SAN ALEJO,R,CASA CONOCIDA,17/11/2018,MARAS,ARMA DE FUEGO,,SI
3039,20070,JORNALERO,32,,30-34,M,MORAZAN,OSICALA,U DE S ISSS,R,18/11/2021,102,MORAZAN,GUALOCOCTI,U,VIA PUBLICA,17/11/2018,RI¥AS,CORTOCONTUNDENTE,,SI
3040,23318,ABOGADO,42,,40-44,M,LA UNION,SANTA ROSA DE,CASA PROPIA,U,20/11/2021,2200,LA UNION,SANTA ROSA DE LIMA,U,CASA PROPIA,20/11/2018,NO SE SABE,ARMA DE FUEGO,,SI
3041,24848,AGRICULTOR,65,,65 A +,M,SAN MIGUEL,EL TRANSITO,CASA CONOCIDA,U,21/11/2021,425,SAN MIGUEL,EL TRANSITO,U,CASA CONOCIDA,21/11/2018,NO SE SABE,ARMA DE FUEGO,,SI
3042,24898,AGRICULTOR,42,,40-44,M,SAN MIGUEL,SAN MIGUEL,CASA PROPIA,R,26/11/2021,530,SAN MIGUEL,SAN MIGUEL,R,CASA PROPIA,25/11/2018,VIOLENCIA INTRAFAMI,ARMA DE FUEGO,PADRE,SI
3043,24895,TAXISTA,34,,30-34,M,SAN MIGUEL,SAN MIGUEL,OTRO HOSP NACIONAL,U,28/11/2021,1510,LA UNION,LA UNION,R,TAXI,26/11/2018,MARAS,ARMA DE FUEGO,,SI
3044,24893,DESCONOCIDO,15,,15-19,M,SAN MIGUEL,EL TRANSITO,CA¥AL,R,27/11/2021,1200,SAN MIGUEL,EL TRANSITO,R,CA¥AL,,MARAS,ARMA DE FUEGO,,SI
3045,22251,AGRICULTOR,46,,45-49,M,SAN SALVADOR,CIUDAD DELGADO,FINCA,R,29/11/2021,1600,SAN SALVADOR,CIUDAD DELGADO,R,FINCA,27/11/2018,MARAS,ARMA DE FUEGO,,SI
3046,22235,EMPLEADO,51,,50-54,M,SAN SALVADOR,MEJICANOS,PARQUEO,U,28/11/2021,1045,SAN SALVADOR,MEJICANOS,U,PARQUEO,27/11/2018,NO SE SABE,ARMA DE FUEGO,,SI
3047,24630,AGRICULTOR,28,,25-29,M,AHUACHAPAN,TACUBA,FINCA,R,11/11/2021,1500,AHUACHAPAN,TACUBA,R,FINCA,11/11/2018,NO SE SABE,ARMA DE FUEGO,,NO
3048,24634,DESCONOCIDO,25,,25-29,M,AHUACHAPAN,ATACO,FINCA,R,22/11/2021,2105,AHUACHAPAN,ATACO,R,FINCA,22/11/2018,NO SE SABE,BLANCA SIN ESPEC.,,NO
3049,24635,DESCONOCIDO,60,,60-64,M,AHUACHAPAN,ATACO,VIA PUBLICA,R,25/11/2021,1652,AHUACHAPAN,ATACO,R,VIA PUBLICA,17/11/2018,NO SE SABE,NO DATOS,,NO
3050,24928,DESCONOCIDO,,SI,IGNORADO,I,LA LIBERTAD,HUIZUCAR,HACIENDA,R,15/11/2021,920,LA LIBERTAD,HUIZUCAR,R,HACIENDA,,NO SE SABE,ASF X ESTRANGULACION,,NO
3051,23868,DESCONOCIDO,25,,25-29,M,USULUTAN,USULUTAN,OTRO HOSP NACIONAL,U,20/11/2021,2205,SAN MIGUEL,SAN JORGE,U,VIA PUBLICA,20/11/2018,NO SE SABE,ARMA DE FUEGO,,NO
3052,24831,DESCONOCIDO,38,,35-39,F,SAN MIGUEL,SAN MIGUEL,TERRENO,R,11/07/2021,2250,SAN MIGUEL,SAN MIGUEL,U,TERRENO,11/07/2018,MARAS,ARMA DE FUEGO,,SI
3053,24117,MARA SALVATRUCHA,25,,25-29,M,SAN MIGUEL,CIUDAD BARRIOS,FINCA,R,11/08/2021,1427,SAN MIGUEL,CIUDAD BARRIOS,R,FINCA,08/04/2018,MARAS,ARMA DE FUEGO,,SI
3054,24883,DESCONOCIDO,32,,30-34,M,SAN MIGUEL,SAN MIGUEL,TERRENO,R,11/08/2021,1520,SAN MIGUEL,SAN MIGUEL,R,TERRENO,11/02/2018,NO SE SABE,CORTOCONTUNDENTE,,SI
3055,24885,DESCONOCIDO,26,,25-29,M,SAN MIGUEL,SAN MIGUEL,OTRO HOSP NACIONAL,U,11/08/2021,1740,USULUTAN,SAN DIONISIO,R,CALLE,11/02/2018,MARAS,ARMA DE FUEGO,,SI
3056,23307,DESCONOCIDO,0,,<1,M,LA UNION,ANAMOROS,RIO,R,11/09/2021,1330,LA UNION,ANAMOROS,R,CASA PROPIA,11/09/2018,VIOLENCIA INTRAFAMI,ASF X ESTRANGULACION,MADRE,SI
3057,20066,DESCONOCIDO,20,,20-24,M,MORAZAN,OSICALA,CALLE,R,11/09/2021,2000,MORAZAN,OSICALA,R,CALLE,11/09/2018,NO SE SABE,CORTOCONTUNDENTE,,SI
3058,24880,JORNALERO,28,,25-29,M,SAN MIGUEL,CHIRILAGUA,CALLE,R,14/11/2021,2320,SAN MIGUEL,CHIRILAGUA,R,CALLE,14/11/2018,NO SE SABE,ARMA DE FUEGO,,SI
3059,24118,DESCONOCIDO,36,,35-39,M,SAN MIGUEL,SAN MIGUEL,CALLE,R,15/11/2021,945,SAN MIGUEL,SAN MIGUEL,R,CALLE,15/11/2018,NO SE SABE,ARMA DE FUEGO,,SI
3060,24890,OFICIOS DOMESTICOS,43,,40-44,F,SAN MIGUEL,SAN MIGUEL,OTRO HOSP NACIONAL,U,17/11/2021,1225,SAN MIGUEL,SAN MIGUEL,R,CASA PROPIA,25/08/2018,MARAS,ARMA DE FUEGO,,SI
3061,24887,EMPLEADO,36,,35-39,M,SAN MIGUEL,SAN MIGUEL,CASA CONOCIDA,U,16/11/2021,1145,SAN MIGUEL,SAN MIGUEL,U,CASA CONOCIDA,16/11/2018,MARAS,ARMA DE FUEGO,,SI
3062,24894,MARA SALVATRUCHA,21,,20-24,M,SAN MIGUEL,CHINAMECA,CASA PROPIA,R,19/11/2021,1050,SAN MIGUEL,CHINAMECA,R,CASA PROPIA,19/11/2018,MARAS,ARMA DE FUEGO,,SI
3063,24891,MECANICO,39,,35-39,M,SAN MIGUEL,EL TRANSITO,CARRETERA,U,17/11/2021,2225,SAN MIGUEL,EL TRANSITO,U,CARRETERA,17/11/2018,NO SE SABE,ARMA DE FUEGO,,SI
3064,23339,OFICIOS DOMESTICOS,48,,45-49,F,LA UNION,SANTA ROSA DE,OTRO HOSP NACIONAL,U,23/11/2021,1800,LA UNION,CONCEPCION DE OTE,R,CASA PROPIA,23/11/2018,ENEMISTAD,ARMA DE FUEGO,,SI
3065,24900,DESCONOCIDO,17,,15-19,M,SAN MIGUEL,SAN MIGUEL,CALLE,R,27/11/2021,255,SAN MIGUEL,SAN MIGUEL,R,CALLE,26/11/2018,NO SE SABE,ARMA DE FUEGO,,SI
3066,24899,JORNALERO,21,,20-24,M,SAN MIGUEL,SAN MIGUEL,CALLE,R,27/11/2021,250,SAN MIGUEL,SAN MIGUEL,R,CALLE,26/11/2018,NO SE SABE,ARMA DE FUEGO,,SI
3067,24331,EMPLEADO,27,,25-29,F,MORAZAN,TOROLA,LUGAR DE TRABAJO,R,27/11/2021,1420,MORAZAN,TOROLA,R,LUGAR DE TRABAJO,27/11/2018,NO SE SABE,CORTOPUNZANTE,,SI
3068,24855,DESCONOCIDO,25,,25-29,M,SAN MIGUEL,CAROLINA,CARRETERA,R,29/11/2021,2130,SAN MIGUEL,CAROLINA,R,CARRETERA,29/11/2018,NO SE SABE,ARMA DE FUEGO,,SI
3069,24896,DESCONOCIDO,24,,20-24,M,SAN MIGUEL,CHIRILAGUA,TERRENO,R,30/11/2021,1210,SAN MIGUEL,CHIRILAGUA,R,TERRENO,29/11/2018,NO SE SABE,ARMA DE FUEGO,,SI
3070,22097,DESCONOCIDO,23,,20-24,M,SAN SALVADOR,SAN SALVADOR,VIA PUBLICA,U,20/11/2021,500,SAN SALVADOR,SAN SALVADOR,U,VIA PUBLICA,20/11/2018,NO SE SABE,ARMA DE FUEGO,,SI
3071,24244,MARA SALVATRUCHA,19,,15-19,M,SAN SALVADOR,SOYAPANGO,HOSP.NAC.SOYAPANGO,U,13/11/2021,2000,SAN SALVADOR,SOYAPANGO,U,PASAJE DE COLONIA,13/11/2018,ABUSO DE AUTORIDAD,ARMA DE FUEGO,,SI
3072,23911,AGRICULTOR,28,,25-29,M,SAN SALVADOR,GUAZAPA,CASA PROPIA,R,11/10/2021,345,SAN SALVADOR,GUAZAPA,R,CASA PROPIA,11/09/2018,NO SE SABE,ARMA DE FUEGO,,SI
3073,24629,MARA SALVATRUCHA,33,,30-34,M,AHUACHAPAN,TACUBA,CASA PROPIA,R,11/07/2021,2331,AHUACHAPAN,TACUBA,R,CASA PROPIA,11/07/2018,NO SE SABE,ARMA DE FUEGO,,NO
3074,21357,MARA SALVATRUCHA,35,,35-39,M,SAN VICENTE,S CAYETANO IST,TERRENO,R,23/11/2021,1526,SAN VICENTE,S CAYETANO ISTEPEQUE,R,TERRENO,,NO SE SABE,OBJETO CONTUNDENTE,,NO
3075,21361,DESCONOCIDO,,SI,IGNORADO,I,SAN VICENTE,APASTEPEQUE,TERRENO,R,28/11/2021,1437,SAN VICENTE,APASTEPEQUE,R,TERRENO,,NO SE SABE,CORTOCONTUNDENTE,,NO
3076,21362,DESCONOCIDO,,SI,IGNORADO,I,SAN VICENTE,APASTEPEQUE,TERRENO,R,29/11/2021,1550,SAN VICENTE,APASTEPEQUE,R,TERRENO,,NO SE SABE,CORTOCONTUNDENTE,,NO
3077,21931,DESCONOCIDO,35,,35-39,M,SANTA ANA,CHALCHUAPA,PREDIO BALDIO,U,11/12/2021,2300,SANTA ANA,CHALCHUAPA,U,PREDIO BALDIO,11/12/2018,NO SE SABE,OBJETO CONTUNDENTE,,NO
3078,21943,MARA SALVATRUCHA,26,,25-29,M,SANTA ANA,CHALCHUAPA,CALLE,R,30/11/2021,1920,SANTA ANA,CHALCHUAPA,R,CALLE,30/11/2018,NO SE SABE,ARMA DE FUEGO,,SI
3079,23858,DESCONOCIDO,,SI,IGNORADO,F,USULUTAN,SANTA MARIA,VIA PUBLICA,U,11/09/2021,1225,USULUTAN,SANTA MARIA,U,VIA PUBLICA,,NO SE SABE,NO DATOS,,NO
3080,23863,MARA 18,18,,15-19,M,USULUTAN,ESTANZUELAS,VIA PUBLICA,R,11/11/2021,2359,USULUTAN,ESTANZUELAS,R,VIA PUBLICA,11/11/2018,NO SE SABE,ARMA DE FUEGO,,NO
3081,23862,MARA 18,17,,15-19,M,USULUTAN,ESTANZUELAS,VIA PUBLICA,R,11/11/2021,2359,USULUTAN,ESTANZUELAS,R,VIA PUBLICA,11/11/2018,NO SE SABE,ARMA DE FUEGO,,NO
3082,23864,DESCONOCIDO,24,,20-24,M,USULUTAN,SANTA MARIA,VIA PUBLICA,U,13/11/2021,910,USULUTAN,SANTA MARIA,U,VIA PUBLICA,13/11/2018,NO SE SABE,BLANCA SIN ESPEC.,,NO
3083,21944,MARA SALVATRUCHA,22,,20-24,M,SANTA ANA,SANTA ANA,CALLE,U,12/02/2021,5,SANTA ANA,SANTA ANA,U,CALLE,12/01/2018,NO SE SABE,ARMA DE FUEGO,,SI
3084,24640,DESCONOCIDO,59,,55-59,M,AHUACHAPAN,AHUACHAPAN,OTRO HOSP NACIONAL,U,12/02/2021,940,AHUACHAPAN,AHUACHAPAN,R,VIA PUBLICA,30/11/2018,VIOLENCIA INTRAFAMI,OBJETO CONTUNDENTE,HIJO,SI
3085,21949,DESCONOCIDO,20,,20-24,M,SANTA ANA,SANTA ANA,CALLE,R,12/12/2021,35,SANTA ANA,SANTA ANA,R,CALLE,12/11/2018,NO SE SABE,ARMA DE FUEGO,,SI
3086,21948,DESCONOCIDO,17,,15-19,M,SANTA ANA,SANTA ANA,CALLE,R,12/12/2021,35,SANTA ANA,SANTA ANA,R,CALLE,12/11/2018,NO SE SABE,ARMA DE FUEGO,,SI
3087,21954,MARA SALVATRUCHA,38,,35-39,M,AHUACHAPAN,AHUACHAPAN,LAGUNA,R,15/12/2021,1100,AHUACHAPAN,AHUACHAPAN,R,LAGUNA,14/12/2018,ENFRENT C\AUTORIDAD,ARMA DE FUEGO,,SI
3088,21955,MARA SALVATRUCHA,49,,45-49,M,AHUACHAPAN,AHUACHAPAN,TERRENO,R,15/12/2021,1740,AHUACHAPAN,AHUACHAPAN,R,TERRENO,14/12/2018,ENFRENT C\AUTORIDAD,ARMA DE FUEGO,,SI
3089,21956,MARA 18,24,,20-24,M,SANTA ANA,CHALCHUAPA,CALLE,U,15/12/2021,2050,SANTA ANA,CHALCHUAPA,U,CALLE,15/12/2018,MARAS,ARMA DE FUEGO,,SI
3090,21958,JORNALERO,25,,25-29,M,SANTA ANA,CHALCHUAPA,CA¥AL,R,17/12/2021,1235,SANTA ANA,CHALCHUAPA,R,CA¥AL,17/12/2018,NO SE SABE,ARMA DE FUEGO,,SI
3091,21962,DESCONOCIDO,83,,65 A +,M,SANTA ANA,S SEBASTIAN SA,FINCA,R,20/12/2021,1550,SANTA ANA,S SEBASTIAN SALITR,R,FINCA,20/12/2018,NO SE SABE,CORTOCONTUNDENTE,,SI
3092,21964,SOLDADO,33,,30-34,M,SANTA ANA,SANTA ANA,CALLE,U,21/12/2021,935,SANTA ANA,SANTA ANA,U,CALLE,21/12/2018,NO SE SABE,ARMA DE FUEGO,,SI
3093,21963,SOLDADO,23,,20-24,M,SANTA ANA,SANTA ANA,CALLE,U,21/12/2021,950,SANTA ANA,SANTA ANA,U,CALLE,21/12/2018,NO SE SABE,ARMA DE FUEGO,,SI
3094,24645,CABO,23,,20-24,M,AHUACHAPAN,ATIQUIZAYA,CALLE,R,23/12/2021,1820,AHUACHAPAN,ATIQUIZAYA,R,CALLE,23/12/2018,NO SE SABE,ARMA DE FUEGO,,SI
3095,24646,AGRICULTOR,27,,25-29,M,AHUACHAPAN,GUAYMANGO,CALLE,R,24/12/2021,515,AHUACHAPAN,GUAYMANGO,R,CALLE,24/12/2018,NO SE SABE,ARMA DE FUEGO,,SI
3096,24647,JORNALERO,22,,20-24,M,AHUACHAPAN,GUAYMANGO,CALLE,R,24/12/2021,530,AHUACHAPAN,GUAYMANGO,R,CALLE,24/12/2018,NO SE SABE,ARMA DE FUEGO,,SI
3097,24651,MARA SALVATRUCHA,17,,15-19,M,AHUACHAPAN,TACUBA,CALLE,R,30/12/2021,1730,AHUACHAPAN,TACUBA,R,CALLE,30/12/2018,MARAS,ARMA DE FUEGO,,SI
3098,24641,JORNALERO,57,,55-59,M,AHUACHAPAN,ATIQUIZAYA,FINCA,R,12/05/2021,1500,AHUACHAPAN,ATIQUIZAYA,R,FINCA,12/05/2018,DELINCUENCIA COMUN,CORTOPUNZANTE,,SI
